circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,hour,day_of_week,month,temperature,humidity,area_type,population_density,solar_capacity,solar_generation,renewable_type,renewable_percentage
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,GANDHI NAGAR,DOMESTIC,1,940,934.0,101642,1070.58,1,6,1,39.098419881063286,82.83097024504958,rural,9144,396.4585068717619,241.73771806660875,solar,22.580070435334935
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,GREEN HILLS COLONY,DOMESTIC,1,4,344.0,0,4.0,2,2,8,36.98879122622232,42.86214581449636,urban,7404,1.6541463469028566,1.5425292819513026,solar,38.56323204878257
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HANUMA SAI-2,DOMESTIC,1,934,915.0,93242,1164.85,16,5,1,31.701699498398405,65.26133902482474,urban,5091,570.7010797299686,319.16180926999044,solar,27.399391275270673
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HANUMAT SAI,DOMESTIC,1,376,353.0,40903,534.17,23,1,11,20.127556505352327,62.103005353317805,urban,9173,160.75745867896947,142.26850129311944,solar,26.633562591145036
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV BAGAYATH,DOMESTIC,1,19,19.0,11770,181.46,11,6,4,28.642464843395462,42.186509143436915,rural,3410,59.73793258143226,48.74226515403488,solar,26.861162324498444
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV CT METERS,DOMESTIC,1,5,5.0,11092,135.26,17,6,2,34.006794571001976,56.867290255001386,urban,6215,38.66617111980214,31.899592816646567,solar,23.583907154108065
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV IDA UPPAL,DOMESTIC,1,2,1.0,473,12.5,14,6,5,22.345884695389845,57.90875132693242,industrial,5480,2.5627039662399347,2.4050205736347703,solar,19.240164589078162
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,AMBEDKAR NAGAR GYM/BHEEM RAO,DOMESTIC,1,392,392.0,37921,538.06,11,1,6,28.130992331434847,44.43735832208638,urban,8509,163.69289858583275,125.2912280387091,solar,23.285735427035853
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,AMBEDKAR NAGAR/BHEEM RAO,DOMESTIC,1,455,421.0,40113,508.52,15,3,4,23.83450447905276,87.29284922295523,urban,8295,112.62938256300372,60.58546084147817,solar,11.914076308007191
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,ANTHAIAH COLONY/BIKSHAPATHI,DOMESTIC,1,393,374.0,46079,491.99,7,0,12,26.762859742976353,59.56289949849682,industrial,4731,225.09508240659204,217.34354577926408,solar,44.176415329430284
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BALAJI COLONY-II/SRISAILAM ,DOMESTIC,1,357,350.0,34441,554.78,13,3,4,20.533384080396463,61.493511818420174,rural,4558,230.05770055776995,153.8366338833975,solar,27.72930420768548
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BALAJI COLONY/SRISAILAM ,DOMESTIC,1,375,366.0,37498,690.18,16,1,7,22.534647645297987,65.91473352812957,rural,6001,200.98691940709548,103.48551734789915,solar,14.993989589367867
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BANK COLONY/RANGA REDDY,DOMESTIC,1,424,404.0,52912,947.72,20,2,11,29.095137002785208,83.21714634353035,urban,6974,282.78391399071535,216.77682090299743,solar,22.87350914858792
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BHARANI COLONY/RANGA REDDY,DOMESTIC,1,600,586.0,94880,1716.62,7,0,4,37.963798420715605,61.99858105536905,rural,9839,636.6617116314078,432.43308866744286,solar,25.190961812599344
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BRINDAVAN BALAJI TMPLANE/,DOMESTIC,1,458,452.0,69648,1072.12,14,1,2,29.811632432017213,62.4579458724194,industrial,5813,471.0997937957329,450.31630602927873,solar,42.002416336723385
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BRINDAVAN COLONY/,DOMESTIC,1,351,337.0,52770,712.0,13,2,4,29.061549374157682,44.41160010557216,rural,2959,295.91587841265476,223.5202905841854,solar,31.393299239351887
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,CBN COLONY/,DOMESTIC,1,233,220.0,16515,218.88,17,5,7,35.751387859429784,66.16903148059026,urban,8457,45.66831354862343,24.053006723677743,solar,10.989129533843998
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,VISTA HOMES,DOMESTIC,1,377,376.0,51716,1885.0,19,4,1,25.356601538719115,52.86897189525219,industrial,2736,821.084911832959,508.27834287807076,solar,26.96436832244407
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,VIVEKANANDA NAGAR COLONY,DOMESTIC,1,239,220.0,15513,247.0,6,6,4,21.90137498449712,68.8068897507158,urban,2972,114.70683537538407,70.15325559852984,solar,28.402127772684143
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,WASHERMAN SERVICES,DOMESTIC,1,13,13.0,1110,29.0,2,1,6,24.191452406733582,48.04478139174894,industrial,1050,6.582041331107831,5.805581416449426,solar,20.01924626361871
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA, HV / HV,DOMESTIC,1,12,12.0,3101,78.19,11,4,8,35.82601673898565,72.94370218436157,industrial,9189,33.70129107166081,17.96051439357559,solar,22.97034709499372
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,(N)KAMALA NGR/RAMESH ,DOMESTIC,1,491,450.0,53650,984.74,20,3,8,33.54095850187237,67.13416706737155,urban,8659,271.3143097788123,179.81187160726682,solar,18.259832200100213
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,ADARSHNAGAR/CH SRINIVAS ,DOMESTIC,1,517,428.0,34040,523.29,23,4,9,21.830663645080715,58.46903835156999,urban,4041,131.92795964637008,110.20970233364774,solar,21.06092268792596
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,AMULYA HOMES/SAMBARAJU ,DOMESTIC,1,81,80.0,16983,378.0,2,1,5,33.34186320566899,35.80034602386131,rural,8630,137.2755989274867,110.73864380271469,solar,29.295937513945685
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,ANJANA CLASSIC,DOMESTIC,1,107,107.0,19611,556.0,19,4,2,38.6310296976875,67.61808967567438,rural,2293,203.38566896636928,167.5507245862586,solar,30.13502240760047
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,APIIC COLONY / CH VENKAT REDDY,DOMESTIC,1,258,257.0,29079,507.5,13,6,3,20.899099120027124,81.55673751500169,urban,8357,173.19100155665973,135.03390680810352,solar,26.607666366128775
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,APIIC COLONY/ MAHENDER ,DOMESTIC,1,483,471.0,44587,663.7,14,0,2,32.32836191835671,40.26446375911025,urban,8765,312.29802993681784,183.5868395697182,solar,27.661117910157927
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,HCL GATE,DOMESTIC,1,329,309.0,27516,254.25,13,1,9,27.58329139565824,35.08316791965699,rural,5463,69.2792290394103,57.99819685813781,solar,22.811483523358035
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,HV,DOMESTIC,1,1,1.0,0,5.0,6,2,6,30.02062918027011,32.37412701130837,urban,9379,1.903815637186745,1.8571218011227506,solar,37.14243602245501
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,IDA MALLAPUR LT,DOMESTIC,1,10,7.0,321,24.0,16,4,11,30.563576319573755,31.90912426853729,industrial,1851,7.751043932053847,4.034791907593926,solar,16.811632948308024
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,JANAPRIYA TOWNSHIP,DOMESTIC,1,530,529.0,55973,618.01,11,0,12,35.420921949347075,80.5241504026879,rural,766,285.60324753720215,194.47208740791277,solar,31.46746612642397
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,JNNURM,DOMESTIC,1,504,499.0,29960,509.25,19,6,1,31.14025039545878,73.65689642873743,rural,1432,122.1408330228383,78.87766418400918,solar,15.488986584979711
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,JNNURM NEW,DOMESTIC,1,250,250.0,17242,250.0,3,3,3,31.861712562502195,42.13790009441617,industrial,1566,56.21864579881569,32.27289416443296,solar,12.909157665773186
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,LAKSHMI GANAPATHI TEMPLE,DOMESTIC,1,24,24.0,1969,32.0,8,3,7,26.658236875436188,85.02705178896875,industrial,4825,15.930497912141979,10.07137457862125,solar,31.473045558191405
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,LAXMI NAGAR,DOMESTIC,1,180,180.0,20717,302.26,5,6,7,22.518905955685508,38.12038884050335,urban,3712,112.79166911797405,57.83036334884745,solar,19.132655114420515
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,LINGAIAH COLONY,DOMESTIC,1,93,93.0,9563,91.72,15,4,5,33.65464666843664,52.44976420481367,urban,7122,43.43698967945163,35.678294261910914,solar,38.899143329601955
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MALLAPUR MEERPET,DOMESTIC,1,717,704.0,64680,872.41,21,3,3,20.009642809569034,57.12649828619062,industrial,7000,281.32181155026706,226.80743604747548,solar,25.997803331859505
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MALLAPUR VILLAGE,DOMESTIC,1,556,526.0,51207,726.18,21,2,7,26.574343389807385,34.55374510346796,industrial,8514,276.8841448696098,208.1391703506932,solar,28.662200880042583
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,BALAJI HILLS,DOMESTIC,1,126,126.0,15943,255.0,20,1,5,24.3608790884932,50.84845211172335,rural,7493,104.09787324436833,68.39382650858094,solar,26.821108434737624
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,BALAJI HILLS-1,DOMESTIC,1,141,141.0,17655,286.0,20,0,6,27.770668815122548,36.11284181116159,rural,1905,141.80849304230878,140.12095232873247,solar,48.993339975081284
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,BALAJI HILLS-II,DOMESTIC,1,52,51.0,5918,113.0,1,5,3,26.225360541276512,77.38646344519913,rural,679,26.421835396402262,21.391162046261112,solar,18.93023189934612
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,BALAJI HILLS-III,DOMESTIC,1,64,64.0,7584,133.0,23,4,6,34.08434159504518,32.809686522656555,urban,1664,31.578754268145996,29.800460097410074,solar,22.406360975496295
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,BAYANNA BOAD,DOMESTIC,1,274,269.0,36019,381.73,7,3,7,25.20412101172873,31.02819420529268,rural,5764,136.26274004571948,88.9850629560278,solar,23.310995456481752
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,DEVENDAR NAGAR,DOMESTIC,1,696,584.0,67019,721.12,10,1,8,31.21500691174925,73.94992099717103,industrial,7544,156.29558959016668,137.1664256083491,solar,19.02130375088045
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,DEVENDAR NAGAR PHASE-II,DOMESTIC,1,617,587.0,60330,671.32,12,5,2,29.115408601158727,76.85089897810347,rural,7692,280.77551907156203,141.2175663823666,solar,21.035805038188435
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,DEVENDRA NAGAR,DOMESTIC,1,669,575.0,62943,675.98,16,2,2,36.02115010671045,59.73780075757624,industrial,2516,336.11527212063135,281.8066356546129,solar,41.688605528952465
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,EAST BALAJI HILLS,DOMESTIC,1,627,624.0,98483,1072.84,7,3,6,28.561849757243316,49.07235534381534,industrial,6372,475.7302280425078,415.82863050162973,solar,38.7596128501575
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,EEDAIAH NAGAR,DOMESTIC,1,798,795.0,116987,1373.12,20,3,8,37.277521558631264,44.18718775110963,urban,3582,384.1202278318507,243.89938840725827,solar,17.76242341581641
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV RAMANTHAPUR,DOMESTIC,1,10,10.0,839,40.0,17,0,5,20.00291535214506,37.02167398961619,urban,5027,17.594736102547877,17.57818799248716,solar,43.9454699812179
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,JANAPRIYA ENCLAVE,DOMESTIC,1,241,241.0,31184,318.54,17,2,1,32.096727104113,59.053810163874466,rural,1761,123.70911449779837,92.67438636868037,solar,29.093484764450423
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,L N NAGAR - II,DOMESTIC,1,1303,1303.0,138486,1496.63,13,2,11,20.19613987068328,59.46534791738975,rural,5593,352.94416069392514,241.6582056790864,solar,16.14682357557221
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,L N NAGAR-3,DOMESTIC,1,83,75.0,7704,106.68,14,4,1,34.27868646686949,57.357645072195396,rural,173,39.447836511668704,23.372493479368856,solar,21.908974015156407
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,LAXMA REDDY NAGAR,DOMESTIC,1,1001,987.0,128669,1619.71,5,5,10,24.698448036564166,76.69575593089715,urban,9729,759.6974091437332,438.89283065689546,solar,27.097000738212113
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,LAXMINARAYANA NAGAR,DOMESTIC,1,889,863.0,100393,1061.38,10,0,9,27.599625035462587,35.986611613535075,industrial,6372,304.5915219097917,183.7661204459173,solar,17.313885737993676
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,MAIN ROAD VIJAYAPURI CLY,DOMESTIC,1,840,827.0,110580,1685.22,12,4,4,27.608750285470077,70.20060143999265,industrial,5702,670.266350560969,514.8134291947355,solar,30.54873720907273
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,NETAJI NAGAR,DOMESTIC,1,498,495.0,52408,500.18,0,0,12,36.92844836719783,54.09403937399936,urban,2387,106.27295427309565,81.64719280702361,solar,16.323562079056263
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,DEFENCE CLNY(NEREDMET)BIKSHAPA,DOMESTIC,1,560,541.0,71214,1191.44,5,2,10,22.041855217859087,44.456993191467156,rural,3328,536.4632440392287,410.52529311868517,solar,34.456228859085236
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,G.K.COLONY/BIKSHAPATHI,DOMESTIC,1,423,401.0,68961,1052.05,8,0,1,33.33793906700525,70.89564671270844,urban,8011,275.4069187723598,256.061887928924,solar,24.33932683132209
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,G.K.NAGAR,DOMESTIC,1,430,418.0,47349,1144.0,7,0,11,39.62513658388408,41.86067393172107,industrial,6542,437.6801810960713,219.17858669975385,solar,19.158967368859603
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,GEETHA NAGAR,DOMESTIC,1,797,778.0,118064,2847.64,10,0,8,20.447688582752207,43.855019614955744,urban,9262,1017.3422638691333,644.4503572938072,solar,22.6310333221126
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,GEETHA NGR 2,DOMESTIC,1,759,748.0,108021,2552.35,21,1,2,39.31788397523633,89.91273922483109,urban,9713,930.1761212231538,876.9935672350009,solar,34.360239278899876
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,GOVT & (OBMMS)SERVICES ,DOMESTIC,1,1,344.0,0,1.0,18,1,12,20.368094578870792,83.32012356580569,industrial,140,0.2761210363706037,0.15185739664724307,solar,15.185739664724307
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,J K COLONY,DOMESTIC,1,554,525.0,60963,760.11,23,5,2,36.822989169181255,71.82834710439424,urban,1561,279.5179878509025,166.97629352818512,solar,21.967385447920055
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,J K COLONY NORTH,DOMESTIC,1,603,582.0,62059,825.94,8,5,1,39.224888393182184,48.945765472215854,urban,873,314.53893674565563,208.6553536429718,solar,25.26277376600864
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,K K NAGAR VENTURE,DOMESTIC,1,412,409.0,44097,792.96,16,6,1,39.86054764543833,62.20310094671898,urban,304,259.80304298712434,235.46564053442228,solar,29.694516814772783
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,K K NAGAR(NORTH),DOMESTIC,1,667,629.0,95258,1388.87,11,2,9,29.18242681941104,37.596947710868804,rural,9188,541.6258476846597,428.92713197035584,solar,30.8831735130254
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,KAKATIYA NAGAR (E),DOMESTIC,1,824,812.0,119837,1742.42,13,0,1,37.33915012500421,50.03709114897504,industrial,9088,448.6246195005192,348.95520566768636,solar,20.027043173728856
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,ASHOK MANOJ NGR/PURNA CHANDER ,DOMESTIC,1,55,55.0,7627,244.0,14,2,6,22.446790860592102,34.07823217137317,rural,7215,86.32197301181536,83.0861106973193,solar,34.051684712016105
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,B J R COLONY/CH SRINIVAS ,DOMESTIC,1,714,669.0,71358,1087.18,15,1,12,28.507686772285226,66.61909988555823,industrial,3038,451.22370065275567,335.55933999120913,solar,30.865113411873757
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,BHAGATH NGR/SAMBARAJU,DOMESTIC,1,488,458.0,51071,685.22,21,0,7,26.15949952366053,81.44974450216188,industrial,509,212.69144973115164,207.05621057156762,solar,30.217479141234584
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,BHAVANI NAGAR(NORTH)/CH VENKAT,DOMESTIC,1,784,782.0,92182,2133.32,21,4,4,27.90354101214157,78.57307806581605,industrial,7453,689.7960159561261,391.16135193700063,solar,18.33580297081547
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,BHAVANI NAGAR(SOUTH)/CH VENKAT,DOMESTIC,1,710,710.0,86897,1794.4,19,1,5,34.03961704528784,81.36487614284982,urban,5050,447.2742855118139,313.0396225023038,solar,17.445364606682112
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,BUS STAND BACKSIDE KUSHAIGUDA,DOMESTIC,1,520,493.0,54784,632.17,0,1,4,21.749604000855104,40.475983114814575,rural,7398,243.34419099035523,221.7220808859851,solar,35.07317349541818
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,DEVI NAGAR/SAMBARAJU,DOMESTIC,1,245,236.0,26409,385.27,9,1,4,39.963279206572594,69.00507668688935,industrial,6129,91.33047329291175,52.529972943491366,solar,13.634586898406667
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,ECEXTENSION(KGUDA)PARANJYOTH,DOMESTIC,1,603,589.0,83719,2458.58,7,6,10,32.70134318073839,87.40452229148647,rural,709,861.0991070375289,506.14091749137367,solar,20.586717434103168
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,G R REDDY NGR/SAMBARAJU,DOMESTIC,1,25,24.0,3229,45.0,17,0,1,37.47035173144524,76.99506987430027,rural,5997,11.840683678134289,8.180368837816271,solar,18.17859741736949
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MALLIKARJUNA NAGAR,DOMESTIC,1,630,622.0,48982,739.12,0,5,6,36.59391130477558,30.203422727861494,rural,4234,190.86926644466317,184.0614765763429,solar,24.90278663496359
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MARRIGUDA,DOMESTIC,1,489,474.0,44345,588.09,1,3,10,35.319950880776126,82.93839669327068,rural,5677,134.52492254852777,79.50055147034618,solar,13.518432802861158
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MAY FLOWER HEIGHTS MALLAPUR,DOMESTIC,1,280,280.0,65871,1405.0,0,4,10,20.784470622481656,72.34679099971765,urban,5051,431.6432052578071,422.0660008836373,solar,30.04028476040123
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MAY FLOWER PARK MALLAPUR,DOMESTIC,1,497,495.0,69902,1186.64,0,4,7,30.3293415316708,37.32372335520822,urban,4741,546.1192440097112,456.5512410235994,solar,38.47428377802867
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MAYFLOWER GARDEN,DOMESTIC,1,371,371.0,71643,1888.0,8,2,7,26.562967524290137,48.82935496260258,industrial,5435,720.222726629437,529.810409127183,solar,28.06199200885503
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MEERPET,DOMESTIC,1,30,22.0,1859,28.98,12,0,8,22.258782316436804,37.05088873991427,industrial,219,12.569576631984742,6.395766362954321,solar,22.06958717375542
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,NAGA  LAXMI NAGAR,DOMESTIC,1,1026,1015.0,84657,1473.99,0,5,7,26.859804128398064,73.78862986783366,urban,380,345.46085205112456,263.3650746814072,solar,17.86749399123516
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,NARSIMHA NAGAR COLONY,DOMESTIC,1,710,704.0,97593,1713.32,12,1,6,32.89606074616365,30.211433184607227,industrial,2418,503.7062887396888,356.54107885463117,solar,20.80995253978423
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,NARSING NAGAR,DOMESTIC,1,394,385.0,51601,671.84,19,3,12,24.612528572442884,57.8713308844751,urban,1252,212.69394826507357,190.44765740804633,solar,28.34717453680137
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,NEHRU NAGAR,DOMESTIC,1,408,372.0,32125,341.78,21,0,8,28.891908584450924,89.98853840671944,rural,4571,156.53617311769005,122.03814057270772,solar,35.70663601518746
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,NEW BHAVANI NAGAR,DOMESTIC,1,489,488.0,46612,698.2,6,0,3,28.089884872573005,81.06783200001621,rural,4510,278.80486531606726,275.1460546844896,solar,39.40791387632335
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,GAYATHRI HILLS,DOMESTIC,1,518,518.0,61621,855.16,1,6,9,21.049259256128224,65.23330287107292,urban,1228,296.8632701516197,165.04371004778784,solar,19.299746251904654
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,GOUTHAMI NAGAR,DOMESTIC,1,256,242.0,18715,263.0,5,5,3,32.56165058765602,71.6360486422796,industrial,9090,76.30803862035862,73.06361804259988,solar,27.78084336220528
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,GOVT SCHOOL CHILKANAGAR,DOMESTIC,1,1240,1220.0,130338,1267.77,6,3,4,32.37693804585068,66.2183274547393,industrial,603,542.5863982177473,374.2672690380141,solar,29.521701021322016
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,GOWTHAMI NAGAR - II,DOMESTIC,1,183,177.0,11551,189.0,13,1,10,39.328290104940095,78.65075681152177,urban,4439,88.16795075549604,66.45226092911848,solar,35.15992641752301
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,HEMA NAGAR,DOMESTIC,1,1302,1277.0,139908,2411.75,17,0,6,25.96010433262954,83.15908941942173,urban,2541,870.7472768678772,806.8371327427517,solar,33.45442656754438
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,HEMA NAGAR ROAD NO-01 TO 06,DOMESTIC,1,570,569.0,80656,1089.6,14,4,12,28.379020572840417,75.99554297834766,rural,9486,232.11526608107437,195.53732858904783,solar,17.94579006874521
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,HV ,DOMESTIC,1,2,2.0,295,15.0,1,4,12,28.07275244698826,40.91775177273607,industrial,3317,4.22333234985143,4.109653035214501,solar,27.397686901430006
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,INDIRA NAGAR,DOMESTIC,1,389,356.0,31300,364.74,9,3,8,38.39487801971558,52.351283935119646,rural,1438,154.555673266457,153.37067098031906,solar,42.049314849020966
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,INDIRA NAGAR II,DOMESTIC,1,852,828.0,90346,965.75,22,1,3,28.17298630778543,77.06449272916436,urban,1455,305.4480510856075,250.70306603901287,solar,25.959416623247517
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,INDIRA NAGAR-1,DOMESTIC,1,738,710.0,66729,717.52,11,3,10,28.855282884119173,79.39065480363905,industrial,4559,278.23648577794893,216.99427195520934,solar,30.242261115398783
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,INDRA NAGAR-2,DOMESTIC,1,395,375.0,43387,438.34,16,0,6,25.046890683834935,67.72816405405084,rural,7001,156.64365942914287,98.13573211044557,solar,22.388039446649994
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,KAKATEEYA KALA NAGAR,DOMESTIC,1,143,102.0,9353,85.2,7,6,5,20.023362928480953,72.84871326237966,industrial,185,40.24124729583435,25.66330402877312,solar,30.121248860062344
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,NEW VIJAYAPURI COLONY,DOMESTIC,1,1874,1868.0,204829,3056.11,10,6,5,22.20901342750735,40.469913775831166,industrial,1300,892.6912905336338,559.6071932414302,solar,18.31109460200811
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,OLD VIJAYAPURI COLONY,DOMESTIC,1,665,659.0,61170,808.74,2,4,5,34.07778302854618,52.359948430879136,urban,6906,269.97158501565417,240.9221192782675,solar,29.789811222181108
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,RAJENDRA NAGAR,DOMESTIC,1,747,735.0,77171,803.02,5,6,9,33.649911867512856,62.078176890650134,rural,2747,176.20983317562536,142.33077884653065,solar,17.72443760386175
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,SABERA COLONY,DOMESTIC,1,219,219.0,24590,225.79,8,2,7,26.45061145689742,89.02250436116915,urban,4766,99.6837275236605,86.51359073778386,solar,38.31595320332338
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,SAI KRISHNA NAGAR,DOMESTIC,1,1305,1276.0,124715,1404.5,5,3,12,29.46012455493951,77.95293541413803,rural,3480,418.1850979772522,379.7621047834038,solar,27.03895370476353
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,SARASWATHI NAGAR,DOMESTIC,1,1148,1132.0,140769,2068.37,8,6,9,25.947567867606324,41.5571861883642,urban,9856,861.6419582849377,815.6966386945855,solar,39.43668873047789
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,SATYA NAGAR,DOMESTIC,1,850,828.0,92813,932.0,6,2,9,34.6183277711579,51.14439242666028,urban,6246,187.24762987714416,107.38207754211649,solar,11.52168213971207
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,SHANTHI NAGAR,DOMESTIC,1,738,684.0,58764,808.18,8,2,6,36.8499870021281,43.01389756979798,urban,1986,371.9486671882636,348.71573828388637,solar,43.148276161732085
